caseid,person_id,arrest_date,dispos_date,treat
40573,16022,2012-11-09,2013-04-14,1
40575,14069,2013-08-04,2013-09-08,1
40577,687,2012-08-19,2014-02-03,0
40582,11476,2013-02-02,2013-06-30,1
40585,5527,2013-10-28,2014-01-30,1
40586,9854,2012-06-19,2012-06-24,0
40594,8196,2012-10-26,2012-11-22,0
40595,15555,2012-12-01,2013-10-29,0
40597,17611,2012-12-26,2013-05-18,0
40602,2174,2013-05-24,2013-07-14,1
40607,9661,2012-06-20,2013-04-07,1
40608,18251,2013-06-08,2014-01-04,1
40614,17691,2012-02-09,2012-02-25,1
40615,5203,2013-08-09,2013-09-27,0
40617,8090,2012-04-05,2012-09-05,1
40631,6964,2013-07-16,2013-10-20,1
40639,12308,2012-01-26,2012-08-15,0
40644,13696,2012-10-12,2013-02-01,0
40652,11990,2012-11-21,2013-01-15,0
40653,19654,2013-04-29,2013-06-06,1
40657,13916,2013-03-11,2013-10-01,0
40668,7019,2012-08-28,2012-12-23,1
40669,16469,2013-08-02,2014-05-27,0
40676,6527,2012-08-05,2013-11-18,0
40677,1042,2013-03-22,2013-11-04,0
40682,7242,2012-02-08,2012-03-25,1
40684,8919,2012-04-03,2012-06-27,0
40685,3884,2013-03-11,2013-03-16,1
40687,14795,2013-10-25,2013-11-02,1
40688,6568,2012-10-13,2013-09-06,1
40689,180,2012-08-19,2012-10-02,0
40693,13665,2012-12-11,2013-01-22,0
40694,2763,2013-07-19,2014-02-04,0
40699,12727,2013-04-17,2013-05-12,1
40701,13665,2013-01-14,2013-09-07,1
40705,5618,2012-01-07,2012-05-12,0
40707,2758,2012-01-09,2012-06-25,1
40712,9570,2013-02-02,2013-11-24,0
40713,18737,2013-01-03,2013-04-17,0
40717,16902,2012-12-06,2012-12-12,1
40718,12747,2013-03-26,2013-10-16,0
40722,8095,2012-08-06,2012-10-26,1
40723,8003,2012-11-03,2013-08-24,0
40725,250,2013-01-22,2014-05-23,0
40727,3867,2012-06-19,2013-06-24,1
40732,1563,2012-08-22,2012-11-20,1
40737,6907,2012-06-09,2012-07-09,1
40741,18984,2012-11-27,2013-01-07,1
40753,18934,2013-03-12,2013-06-19,1
40755,16414,2013-07-27,2014-05-21,0
40760,1819,2012-11-05,2013-02-07,0
40763,4905,2012-08-11,2012-09-10,0
40765,9945,2012-07-03,2012-11-23,0
40766,3519,2012-08-01,2013-04-21,0
40773,6174,2013-08-05,2014-03-22,0
40793,7675,2013-09-25,2013-10-26,0
40796,9468,2012-03-22,2013-04-06,1
40797,14850,2013-02-04,2013-11-04,1
40798,17742,2013-04-10,2013-07-10,0
40808,11199,2012-04-21,2014-04-29,1
40813,9986,2013-10-10,2013-10-27,1
40815,497,2012-07-13,2012-12-20,0
40816,12374,2013-02-15,2013-07-17,0
40823,5362,2012-09-13,2013-10-19,0
40824,15327,2013-09-27,2014-11-13,1
40825,15731,2013-01-30,2013-02-06,0
40832,16450,2012-07-03,2013-06-14,0
40833,6284,2013-10-06,2014-01-01,0
40836,6076,2012-10-31,2013-08-08,1
40844,3191,2012-11-29,2013-02-06,0
40851,8601,2012-09-11,2013-11-28,0
40856,6178,2013-04-22,2013-06-24,1
40857,9082,2013-05-30,2013-11-01,1
40863,18500,2013-02-08,2013-12-11,1
40864,17463,2012-04-28,2012-05-12,1
40869,283,2013-05-28,2014-10-05,1
40871,12913,2013-04-08,2013-07-22,1
40873,14222,2013-07-10,2013-11-20,0
40875,15450,2013-01-15,2013-07-30,0
40876,13494,2013-08-08,2013-10-28,1
40880,13289,2012-09-19,2012-11-19,1
40888,6253,2013-09-11,2014-02-25,1
40891,3211,2012-01-21,2012-03-31,1
40892,18749,2013-06-26,2014-11-03,0
40893,12355,2012-03-25,2012-04-24,0
40894,17170,2013-01-01,2013-06-08,1
40895,3451,2012-10-03,2012-11-28,1
40903,1053,2012-12-27,2013-04-28,0
40904,16839,2013-04-20,2014-07-12,0
40910,11526,2012-02-22,2012-04-02,0
40913,13652,2012-08-17,2012-11-27,0
40916,7866,2013-06-21,2015-02-06,1
40919,605,2012-04-20,2012-10-22,1
40921,6261,2013-01-18,2014-01-30,1
40927,16956,2012-08-31,2012-10-23,1
40930,18683,2012-10-31,2012-11-20,0
40939,9698,2012-12-21,2013-02-08,0
40940,1979,2013-06-11,2014-07-29,1
40947,14880,2012-02-11,2012-02-13,0
40951,7025,2013-02-25,2013-02-27,1
40954,15756,2012-11-19,2013-03-05,1
40955,5053,2012-10-13,2012-11-28,0
40956,3295,2012-06-19,2012-08-25,0
40957,14138,2012-12-30,2013-10-22,0
40962,10748,2013-10-04,2013-10-22,1
40967,17611,2012-03-13,2013-02-20,1
40968,3490,2012-08-10,2012-08-12,0
40972,19618,2012-12-22,2014-01-24,1
40974,12055,2013-09-18,2015-02-08,1
40976,19489,2012-08-10,2012-11-27,0
40978,16040,2013-05-11,2013-09-21,1
40980,15613,2012-09-02,2012-10-19,0
40986,10004,2012-04-05,2012-05-29,0
40988,16446,2012-03-24,2012-09-24,0
40994,5886,2012-08-18,2012-11-05,0
40996,8942,2013-01-18,2013-04-26,0
40997,12092,2012-12-10,2013-11-03,1
40998,17485,2013-07-02,2013-12-26,0
41002,19046,2013-03-20,2013-04-15,1
41009,8458,2013-06-21,2014-03-05,0
41010,16179,2013-05-04,2013-08-31,0
41012,10863,2013-10-28,2014-02-20,0
41014,9178,2012-03-29,2012-06-30,1
41015,367,2012-12-26,2012-12-29,0
41016,330,2012-09-28,2012-12-20,1
41028,510,2013-06-25,2013-07-08,1
41029,10028,2013-05-03,2013-12-03,1
41034,18546,2013-01-15,2013-01-28,0
41041,12337,2013-01-07,2015-01-09,0
41046,2135,2013-07-03,2013-07-10,0
41047,15435,2012-04-11,2013-04-06,1
41048,15558,2012-02-10,2012-10-19,0
41049,1960,2013-01-18,2013-05-02,1
41053,5859,2012-01-14,2014-07-12,0
41054,19478,2012-05-26,2012-10-04,1
41057,2907,2013-07-12,2014-09-24,0
41063,2934,2012-11-15,2012-12-28,0
41066,18548,2013-07-07,2014-01-18,0
41072,11580,2012-09-30,2013-03-07,1
41075,10808,2013-08-17,2013-12-21,0
41077,1548,2013-03-30,2014-02-18,0
41078,8501,2012-11-29,2013-04-21,0
41079,11204,2013-05-17,2013-05-20,0
41092,9099,2013-02-02,2013-10-15,0
41098,14016,2013-08-09,2014-02-18,1
41102,2233,2013-08-11,2015-10-20,1
41104,15441,2013-01-02,2013-05-26,1
41107,16099,2012-05-27,2012-06-26,1
41109,8129,2012-12-08,2013-10-20,1
41112,17908,2012-08-21,2012-11-30,1
41117,10607,2012-08-11,2015-03-12,1
41122,10251,2012-01-07,2012-08-19,0
41131,11606,2013-07-16,2013-11-11,0
41140,8221,2013-10-07,2014-11-11,1
41142,19948,2012-12-09,2014-06-21,1
41147,17160,2013-03-20,2013-09-03,1
41149,10060,2012-07-29,2012-10-04,1
41153,3846,2012-09-12,2013-08-21,1
41154,7963,2012-01-19,2012-04-27,1
41156,2271,2012-02-02,2012-04-24,0
41159,13789,2012-06-18,2012-08-04,1
41162,102,2013-09-01,2013-09-07,0
41164,6442,2012-11-30,2014-02-13,1
41175,4359,2012-11-11,2012-12-10,1
41176,5321,2012-06-14,2013-03-06,1
41178,18036,2013-01-04,2013-01-08,0
41179,10423,2013-01-21,2013-09-17,0
41185,7346,2012-01-28,2012-02-18,1
41191,7303,2013-04-16,2013-10-04,0
41195,8632,2013-01-13,2014-08-17,1
41206,1024,2013-10-17,2013-10-20,0
41207,619,2012-02-25,2012-10-08,0
41210,17619,2013-01-30,2013-07-21,1
41211,1955,2013-06-03,2013-06-20,1
41218,2008,2012-11-28,2013-03-23,0
41228,18173,2012-03-31,2012-09-12,1
41233,18986,2012-09-14,2012-12-04,1
41234,15006,2013-04-03,2014-11-11,1
41242,12919,2013-05-11,2013-10-03,0
41253,7102,2013-01-12,2013-11-25,1
41258,4539,2012-11-15,2014-12-14,0
41268,13550,2013-08-02,2013-10-20,0
41273,3044,2012-11-25,2013-01-20,0
41274,5430,2012-03-07,2014-02-12,1
41276,10631,2012-05-19,2013-06-25,0
41278,213,2012-08-22,2012-12-16,0
41283,9510,2013-04-24,2013-05-31,0
41285,1392,2012-04-26,2013-06-02,0
41292,19740,2012-12-31,2013-06-24,0
41293,4435,2013-06-06,2013-10-02,1
41299,17324,2012-02-13,2012-05-14,1
41302,14917,2012-03-17,2012-04-09,1
41312,6122,2012-02-23,2012-10-01,0
41321,3998,2012-03-23,2012-08-08,1
41325,10678,2013-09-09,2013-12-14,1
41331,9635,2012-04-22,2012-07-25,1
41334,15311,2012-07-12,2012-08-14,0
41335,12959,2013-07-21,2013-10-12,0
41337,605,2012-05-19,2012-12-23,1
41347,8115,2012-12-04,2013-04-19,0
41348,9409,2013-08-18,2013-11-09,0
41357,7121,2013-05-15,2015-06-15,1
41364,5723,2012-05-21,2012-05-25,1
41365,7395,2013-10-11,2013-10-29,1
41387,5760,2013-06-18,2013-09-19,1
41389,19244,2013-04-23,2013-11-17,1
41391,14300,2012-03-24,2012-06-20,1
41394,341,2013-01-02,2013-04-30,1
41395,12182,2012-03-18,2012-11-10,0
41399,12937,2013-04-14,2013-08-18,1
41404,19927,2013-09-04,2014-09-23,1
41413,1192,2013-10-19,2014-02-01,1
41420,10970,2012-09-10,2013-11-01,1
41428,9218,2012-08-25,2012-11-04,1
41432,10266,2012-05-13,2012-10-19,0
41435,16678,2013-05-19,2014-10-21,1
41436,3532,2013-03-05,2014-07-17,1
41441,14823,2013-05-05,2013-06-15,1
41446,10088,2013-03-29,2013-10-29,1
41450,3824,2013-07-27,2013-10-29,0
41453,7390,2012-01-26,2012-07-08,1
41456,13806,2012-10-26,2014-07-16,0
41458,15489,2013-03-16,2014-03-14,1
41461,11124,2012-04-11,2012-06-08,1
41464,534,2012-05-15,2012-09-28,0
41470,10084,2013-05-22,2013-08-14,1
41473,15357,2013-01-05,2013-07-23,0
41476,11511,2013-06-13,2013-09-04,1
41480,17876,2013-04-30,2013-06-18,1
41482,2305,2012-06-02,2012-11-14,0
41485,7607,2012-07-10,2013-01-28,1
41486,16954,2013-09-19,2014-12-29,0
41498,8312,2012-06-02,2012-11-10,0
41499,18532,2012-10-19,2012-10-23,0
41504,18697,2013-07-31,2013-12-16,0
41518,3140,2013-05-26,2013-09-06,0
41523,15146,2013-09-24,2013-12-11,1
41531,16542,2013-07-12,2014-01-05,1
41537,859,2013-07-22,2014-03-04,0
41540,7720,2012-06-10,2012-12-26,1
41544,11931,2012-05-16,2012-06-03,1
41546,1330,2012-04-17,2012-06-15,1
41547,19027,2012-06-27,2013-10-15,0
41549,3274,2013-01-04,2013-01-14,1
41557,4613,2013-09-14,2014-02-02,1
41559,1384,2013-10-19,2013-11-28,1
41566,2991,2013-03-08,2013-03-26,1
41574,14581,2013-06-03,2013-11-06,1
41578,7859,2012-11-18,2012-12-18,0
41587,14728,2012-10-07,2013-02-02,0
41590,15425,2013-09-20,2013-09-21,1
41591,18919,2013-09-06,2013-11-07,1
41593,1839,2012-02-06,2012-03-13,1
41597,1042,2012-09-05,2014-02-10,0
41599,17490,2012-03-12,2012-06-17,1
41603,9627,2012-03-25,2013-07-12,1
41604,4300,2013-02-13,2013-05-03,0
41605,14447,2012-07-23,2014-01-13,1
41614,15050,2013-04-26,2013-10-14,0
41626,12124,2013-09-01,2014-07-21,0
41631,16701,2012-12-01,2013-01-13,0
41632,2777,2012-02-09,2012-05-12,0
41639,27,2013-04-05,2013-08-08,1
41644,12855,2013-07-06,2013-08-06,1
41648,9167,2012-08-17,2012-08-28,0
41660,1077,2012-08-20,2013-06-26,0
41662,15273,2012-05-08,2012-05-19,0
41663,16203,2012-10-25,2013-04-21,1
41668,15307,2012-04-29,2013-02-24,0
41680,17525,2013-08-24,2014-07-18,0
41687,7093,2013-08-18,2013-11-04,0
41691,6551,2012-04-06,2012-11-28,0
41692,6070,2012-08-13,2014-03-09,1
41707,13235,2013-01-08,2014-02-12,1
41712,14549,2012-11-07,2013-05-14,0
41715,18461,2013-01-18,2013-06-13,1
41717,16056,2013-01-13,2013-03-20,1
41722,18400,2012-01-02,2012-04-14,0
41724,11543,2013-04-06,2013-08-10,1
41727,19679,2013-09-18,2015-04-07,0
41730,3230,2012-05-24,2012-07-21,0
41735,14438,2013-08-11,2013-10-18,0
41740,5510,2013-05-31,2013-10-29,1
41749,6897,2013-06-04,2013-08-25,0
41750,2534,2012-08-30,2013-04-06,0
41754,8804,2012-12-16,2014-04-17,0
41759,19678,2013-07-11,2013-09-10,0
41768,14464,2013-02-07,2013-10-31,0
41771,4429,2012-02-08,2012-04-26,0
41784,2715,2012-11-23,2013-06-29,0
41787,12998,2013-05-16,2014-04-19,1
41792,10230,2012-09-14,2013-04-20,0
41793,18228,2012-09-30,2013-02-22,0
41795,16681,2013-08-21,2014-06-19,0
41796,9987,2013-02-28,2013-09-13,0
41808,2084,2013-09-09,2013-12-01,0
41820,6771,2012-05-09,2012-09-12,0
41821,3571,2012-11-18,2013-09-29,1
41827,18940,2013-07-09,2014-07-18,1
41828,1164,2013-10-06,2013-11-18,1
41830,15240,2013-05-10,2013-08-27,0
41832,2926,2012-08-30,2013-07-27,0
41836,19165,2012-03-06,2012-04-02,0
41837,2390,2012-03-11,2012-03-14,0
41843,1028,2012-02-01,2012-05-31,1
41845,3785,2013-05-05,2013-05-30,0
41846,14986,2012-05-11,2012-05-25,1
41848,19001,2012-03-27,2012-10-30,0
41849,8982,2012-06-30,2012-09-06,0
41863,4771,2012-02-29,2013-01-18,0
41875,18428,2012-03-16,2012-04-28,1
41885,3336,2013-10-14,2014-11-04,0
41886,5228,2012-11-06,2013-01-06,1
41888,16984,2013-04-29,2014-01-05,0
41893,4755,2012-04-02,2012-09-15,1
41895,19714,2012-12-05,2013-03-13,1
41897,10705,2013-03-02,2015-08-21,0
41903,2972,2013-10-01,2013-11-09,0
41906,17064,2012-09-01,2013-08-05,1
41911,12895,2012-02-21,2012-09-02,0
41913,18413,2013-06-09,2013-07-10,0
41917,1310,2012-02-14,2013-02-23,0
41918,7831,2013-05-19,2013-12-12,1
41921,7909,2013-01-18,2013-05-08,1
41923,10019,2013-07-02,2014-07-11,0
41924,19774,2013-08-08,2014-04-01,1
41930,18816,2013-05-12,2014-06-15,1
41933,5311,2013-03-29,2014-01-10,1
41941,12251,2012-03-12,2012-05-07,1
41945,19107,2012-09-19,2012-12-28,1
41946,15499,2013-02-16,2013-10-28,1
41948,6078,2012-05-17,2012-10-07,0
41951,10192,2013-05-11,2013-11-09,0
41957,4432,2012-01-29,2012-08-02,1
41960,17792,2012-04-26,2012-06-04,1
41970,10615,2012-05-14,2012-08-26,1
41977,7461,2013-06-13,2013-08-02,0
41979,2135,2013-05-09,2013-05-17,1
41981,1107,2012-05-04,2013-05-12,1
41982,9278,2013-02-03,2013-05-05,1
41984,12785,2012-06-13,2012-07-10,0
41987,16140,2012-09-22,2012-10-05,0
41988,11349,2013-07-22,2015-01-06,0
41989,13131,2012-10-21,2013-07-23,0
41990,15774,2012-09-17,2013-01-11,0
41997,3189,2012-09-28,2012-12-21,1
42000,17876,2012-12-23,2013-05-11,0
42003,16398,2013-07-25,2013-09-03,1
42008,14497,2013-03-23,2013-07-12,1
42010,18375,2012-11-21,2012-12-15,0
42016,14670,2012-12-07,2013-07-04,1
42017,7785,2013-03-06,2014-03-14,0
42018,13783,2012-06-26,2012-11-20,0
42021,9356,2013-01-17,2013-09-17,1
42027,1446,2012-02-21,2012-08-20,0
42028,13288,2012-10-03,2013-01-17,0
42030,14318,2012-09-16,2013-02-07,1
42037,9219,2013-05-09,2013-05-29,1
42041,369,2012-03-16,2012-03-28,1
42043,2052,2013-09-25,2014-03-31,0
42050,3411,2013-06-21,2013-09-25,0
42051,15317,2012-09-24,2013-01-02,0
42053,11244,2012-08-30,2013-01-13,0
42055,11173,2013-05-25,2013-06-01,1
42056,12998,2013-08-18,2013-10-12,0
42058,28,2013-10-21,2014-12-14,0
42060,5994,2013-01-09,2013-04-03,1
42061,11161,2012-09-26,2012-10-28,1
42066,775,2013-10-02,2014-10-15,1
42080,18743,2013-05-11,2013-10-09,0
42091,11773,2013-06-27,2013-11-01,0
42101,15496,2013-01-08,2015-11-13,0
42102,16699,2013-07-02,2014-12-13,0
42104,9271,2012-09-09,2013-01-01,1
42109,932,2013-09-09,2014-07-08,0
42111,9683,2013-01-31,2013-04-17,1
42112,581,2012-12-08,2012-12-21,1
42114,11482,2012-10-09,2013-01-08,0
42120,11919,2012-04-08,2013-01-28,0
42121,2616,2012-10-25,2013-01-01,0
42128,3107,2012-02-23,2013-04-16,0
42129,14045,2012-03-08,2012-06-22,0
42132,4906,2013-05-22,2014-07-21,0
42134,4733,2013-01-30,2013-12-01,0
42142,17876,2012-04-21,2012-08-18,0
42143,19026,2012-04-12,2014-05-13,0
42146,7386,2012-05-17,2013-08-31,1
42149,12434,2012-08-13,2013-08-28,1
42152,9026,2012-07-01,2012-10-12,1
42153,4419,2012-10-23,2013-01-08,1
42154,14489,2013-05-12,2013-09-08,0
42157,19743,2012-12-04,2015-07-27,0
42158,5603,2012-07-14,2012-12-10,1
42163,9873,2012-03-28,2012-05-01,1
42170,3470,2013-07-22,2013-11-13,1
42174,17751,2012-12-08,2014-03-05,1
42175,10502,2012-02-14,2012-03-05,0
42178,15057,2013-10-20,2013-12-14,1
42179,10398,2012-01-15,2013-03-24,1
42182,12481,2012-07-24,2012-11-19,0
42185,10285,2012-05-23,2012-06-12,0
42196,19040,2012-08-31,2013-05-19,1
42203,6675,2012-11-29,2014-01-05,1
42206,18218,2013-04-12,2013-08-22,1
42209,11106,2013-09-03,2013-09-14,1
42210,3375,2012-01-30,2012-02-01,1
42211,2699,2012-03-12,2012-09-19,0
42212,15220,2013-01-29,2013-09-24,0
42214,19797,2012-08-13,2012-11-29,0
42217,4028,2013-07-09,2013-11-02,0
42223,3814,2012-07-23,2012-11-07,0
42229,12557,2013-10-20,2013-11-10,0
42241,6318,2012-08-20,2012-10-24,1
42256,6669,2013-05-25,2013-06-12,0
42258,6710,2012-11-24,2014-02-02,1
42263,18347,2012-06-08,2012-09-06,1
42265,1928,2012-02-09,2014-02-05,1
42268,8321,2012-12-23,2013-01-10,0
42272,12570,2012-10-13,2014-05-31,1
42273,1530,2012-02-24,2013-05-20,1
42282,12150,2012-08-07,2012-10-19,0
42284,2070,2013-06-13,2015-01-01,0
42288,3410,2012-03-15,2012-05-23,1
42292,13345,2012-01-17,2013-02-02,1
42293,4167,2012-12-24,2013-03-24,0
42297,875,2012-07-26,2014-02-11,1
42301,1254,2012-03-10,2013-10-05,1
42305,8067,2013-04-27,2014-02-23,0
42307,18122,2012-10-25,2013-05-08,0
42308,16479,2012-07-14,2012-09-29,0
42315,4215,2012-01-05,2012-12-16,1
42319,2331,2013-09-24,2014-06-09,1
42320,11025,2013-10-11,2015-01-24,0
42321,10886,2012-12-30,2013-02-27,0
42323,12164,2012-10-09,2013-11-15,0
42329,6121,2012-06-12,2012-07-22,1
42340,7715,2012-06-14,2012-10-12,1
42344,15157,2012-07-08,2013-08-08,0
42347,18025,2013-04-26,2013-05-09,1
42352,757,2013-06-19,2014-03-22,1
42355,10954,2013-10-03,2014-02-16,0
42359,14291,2013-05-01,2014-02-04,1
42360,5156,2012-03-26,2012-04-04,1
42361,11316,2013-03-10,2013-04-06,0
42362,14457,2013-08-06,2014-05-17,1
42365,3444,2013-01-27,2013-01-31,0
42367,8868,2013-05-09,2013-06-13,1
42369,5335,2013-05-07,2013-08-29,1
42371,10916,2013-08-08,2013-12-09,0
42375,17878,2013-04-24,2013-09-03,1
42377,12146,2013-07-04,2015-05-24,1
42381,10958,2012-01-07,2012-01-29,1
42382,6545,2012-01-03,2012-10-22,1
42390,14991,2013-05-10,2013-07-01,1
42392,14568,2013-02-03,2013-07-15,0
42406,6075,2012-05-24,2012-07-12,1
42407,13527,2013-10-19,2013-12-08,0
42415,6875,2012-06-18,2012-08-28,0
42424,1191,2012-11-21,2013-05-22,1
42426,9341,2012-09-06,2014-01-13,1
42428,13299,2012-06-01,2012-07-25,0
42431,9207,2013-10-02,2014-07-05,1
42432,14731,2013-06-13,2013-12-19,0
42433,11244,2012-03-14,2014-01-02,1
42443,2023,2012-02-20,2012-05-25,1
42444,19125,2012-07-26,2012-11-23,1
42453,7353,2012-04-20,2012-11-09,0
42461,18010,2012-04-22,2012-08-11,1
42463,4886,2013-08-09,2013-10-22,1
42471,18768,2013-03-08,2013-05-11,1
42472,2800,2012-12-02,2013-03-16,0
42474,9944,2012-06-20,2012-07-13,1
42476,3560,2013-07-15,2013-07-23,1
42484,18876,2012-05-02,2013-04-21,1
42486,1333,2012-06-10,2012-10-02,0
42488,11677,2012-12-10,2013-03-17,0
42492,7775,2013-09-05,2013-12-21,0
42498,10933,2013-02-08,2013-08-03,1
42499,7228,2012-08-27,2013-03-21,1
42500,15622,2012-09-27,2012-11-19,1
42508,5299,2013-04-29,2014-02-28,1
42510,5582,2013-09-29,2013-10-03,0
42514,16136,2013-08-09,2014-01-28,0
42527,2312,2012-12-05,2013-12-26,1
42530,15543,2012-09-13,2013-01-13,1
42532,18966,2012-03-07,2013-04-22,1
42534,395,2013-04-03,2014-01-29,0
42537,3021,2013-04-10,2014-02-05,1
42543,7291,2013-05-28,2013-11-01,0
42544,10205,2012-12-24,2013-02-14,1
42550,4258,2012-07-10,2013-03-12,0
42554,6235,2012-05-31,2012-06-13,1
42558,7682,2012-05-18,2012-11-02,0
42559,9868,2012-11-07,2012-12-10,0
42561,3325,2012-01-05,2012-02-20,0
42562,1214,2012-06-19,2012-08-18,1
42563,5424,2012-01-24,2012-02-08,1
42567,7510,2013-02-04,2013-08-14,1
42572,19824,2012-07-24,2013-04-26,1
42577,3075,2013-09-29,2013-10-19,1
42579,13264,2013-05-04,2014-08-18,1
42581,8144,2013-04-17,2014-12-10,0
42586,7468,2012-09-09,2012-10-23,0
42588,17133,2013-04-28,2013-07-10,1
42596,1890,2013-10-10,2015-07-09,1
42604,17866,2012-12-22,2013-01-21,0
42607,5368,2012-05-13,2012-08-04,1
42609,12323,2013-04-11,2013-09-07,1
42611,11559,2012-09-16,2013-01-26,0
42622,7554,2012-11-07,2013-03-04,0
42624,2579,2012-08-03,2013-07-11,0
42626,3860,2013-06-07,2013-12-14,0
42627,6765,2012-02-17,2012-05-21,0
42642,12738,2013-08-30,2013-10-30,0
42645,2638,2013-09-19,2013-11-04,1
42651,8913,2013-06-14,2013-07-16,0
42653,19419,2013-04-25,2013-11-22,0
42656,15584,2012-12-06,2013-10-24,0
42657,3907,2012-09-17,2013-03-23,0
42658,7670,2012-02-23,2012-05-07,1
42660,13828,2013-10-07,2013-12-10,1
42668,11259,2012-07-15,2012-07-22,1
42670,10353,2012-04-02,2012-06-06,0
42673,11288,2012-01-04,2013-01-04,1
42675,1023,2012-05-28,2013-05-15,1
42687,7672,2013-07-14,2013-07-26,0
42689,9932,2012-03-10,2012-11-14,1
42692,16916,2013-04-17,2013-08-23,1
42699,7205,2012-01-13,2013-05-01,1
42702,18160,2012-11-03,2013-02-04,0
42710,9748,2013-05-26,2014-02-04,0
42717,17093,2012-02-02,2012-06-14,0
42719,8348,2013-02-18,2014-09-14,0
42720,14150,2013-07-13,2013-08-04,1
42722,11529,2012-06-04,2012-08-24,0
42723,1199,2013-03-31,2013-06-20,0
42724,19994,2012-10-29,2016-08-06,0
42728,7993,2012-05-09,2012-06-06,0
42734,327,2013-09-07,2013-09-17,0
42737,11331,2012-08-16,2013-05-13,0
42739,6207,2012-07-21,2012-12-12,1
42740,12412,2013-10-19,2014-08-10,0
42744,8500,2012-12-31,2013-07-21,1
42745,7135,2012-02-02,2012-02-20,0
42747,15533,2013-05-09,2013-05-11,0
42749,12000,2012-10-22,2012-12-11,0
42750,9939,2012-12-04,2014-07-30,0
42751,5760,2012-09-15,2012-09-23,0
42758,11700,2013-08-04,2014-12-26,1
42764,7785,2012-12-30,2013-05-30,1
42767,18017,2013-10-19,2013-12-28,1
42768,1195,2013-02-08,2013-09-02,0
42769,12015,2013-08-03,2016-02-23,1
42770,7303,2012-10-17,2013-05-06,1
42777,7593,2012-09-25,2012-11-05,0
42780,17650,2013-05-29,2014-06-05,1
42781,8101,2012-01-17,2012-04-13,0
42783,3486,2012-06-12,2012-10-02,1
42789,14190,2013-02-03,2013-09-13,0
42790,11953,2012-09-14,2013-01-23,1
42794,11202,2012-04-28,2012-12-10,0
42799,4982,2013-09-22,2015-03-31,0
42823,6132,2013-04-16,2013-05-27,0
42826,755,2013-06-17,2013-07-22,0
42827,17038,2012-06-21,2013-01-13,0
42832,13119,2012-08-15,2013-01-14,0
42834,5815,2013-07-03,2013-10-08,1
42859,3636,2013-03-12,2013-04-15,1
42867,17513,2012-12-27,2013-04-06,0
42872,16266,2013-01-20,2014-01-07,0
42877,7183,2013-03-15,2013-09-17,1
42880,11842,2012-03-21,2013-02-05,1
42884,12613,2012-05-10,2012-06-01,1
42892,1308,2012-10-04,2013-02-10,1
42904,12178,2013-02-28,2013-03-11,0
42911,12967,2012-04-11,2012-04-22,0
42913,6359,2013-09-06,2013-10-03,1
42917,6706,2012-12-12,2013-03-06,1
42921,4319,2013-06-18,2013-06-28,1
42931,1752,2013-08-08,2013-09-20,1
42934,10148,2013-03-01,2013-03-21,1
42935,11398,2012-03-25,2014-02-11,1
42948,18649,2012-02-25,2012-05-25,0
42951,1764,2012-04-21,2012-05-02,0
42954,3639,2012-08-20,2013-04-12,1
42958,15200,2013-10-26,2014-02-01,1
42960,5051,2013-07-02,2014-04-23,0
42961,11538,2013-09-13,2014-01-18,0
42963,7582,2012-02-10,2012-04-04,0
42965,18941,2012-07-01,2012-11-04,0
42968,6231,2012-03-10,2012-03-16,0
42974,13813,2012-12-24,2013-05-13,1
42978,965,2012-03-02,2012-07-05,0
42981,19815,2012-03-07,2012-05-12,0
42985,9673,2013-10-09,2014-05-07,1
42988,15274,2013-07-15,2013-10-02,0
42990,11058,2013-09-21,2014-09-30,0
42993,10781,2013-02-03,2013-03-12,0
42995,1338,2013-07-28,2014-05-31,0
42998,3779,2013-04-20,2013-05-08,0
43000,7844,2013-07-07,2013-10-17,1
43006,5976,2013-10-04,2014-04-13,1
43009,3628,2013-07-21,2013-08-02,1
43015,19758,2013-03-11,2014-04-16,1
43017,9947,2013-04-03,2013-07-02,0
43018,5673,2012-11-07,2014-05-24,0
43023,9081,2012-07-11,2013-01-28,1
43027,11707,2013-03-01,2013-09-12,1
43030,18223,2012-07-31,2013-05-12,1
43036,18707,2012-01-06,2012-02-08,0
43037,2080,2013-03-29,2014-05-04,0
43042,12685,2013-04-20,2014-01-11,0
43047,13012,2012-01-17,2012-09-12,1
43049,18937,2013-03-17,2014-10-28,0
43052,16579,2012-04-03,2013-04-23,1
43057,11966,2012-09-04,2013-07-23,0
43060,11779,2013-07-09,2013-07-23,0
43072,18012,2012-08-29,2013-05-13,1
43076,5058,2012-06-05,2012-07-03,1
43079,5657,2013-08-24,2013-09-05,0
43080,15390,2013-04-07,2013-05-17,1
43081,14498,2013-05-20,2014-11-19,1
43088,15015,2013-03-11,2013-04-06,1
43095,19421,2012-04-17,2012-11-30,1
43097,15311,2012-03-17,2012-08-06,1
43099,14233,2013-08-20,2013-12-17,0
43101,5212,2012-09-29,2012-11-27,1
43116,9246,2013-06-09,2013-07-26,1
43121,11858,2013-01-30,2013-02-22,0
43128,11749,2013-04-05,2013-08-24,0
43135,4386,2012-11-04,2013-04-06,1
43137,10343,2012-09-22,2013-05-28,0
43144,18959,2012-03-06,2012-05-03,0
